Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
1700,00000000-0000-0000-0000-000000000000,60,117600.0,1891
1700,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1710,00000000-0000-0000-0000-000000000000,64,125440.0,2059
1710,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1720,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1720,00000000-0000-0000-0000-000000000001,64,125440.0,2064
1730,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1730,00000000-0000-0000-0000-000000000001,64,125440.0,1916
1740,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1740,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1750,00000000-0000-0000-0000-000000000000,60,117600.0,2096
1750,00000000-0000-0000-0000-000000000001,64,125440.0,1948
1760,00000000-0000-0000-0000-000000000000,64,125440.0,2086
1760,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1770,00000000-0000-0000-0000-000000000000,48,94080.0,2085
1770,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1780,00000000-0000-0000-0000-000000000000,61,119560.0,1828
1780,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1790,00000000-0000-0000-0000-000000000000,63,123480.0,2048
1790,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1800,00000000-0000-0000-0000-000000000000,64,125440.0,2099
1800,00000000-0000-0000-0000-000000000001,64,125440.0,2049
1810,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1810,00000000-0000-0000-0000-000000000001,64,125440.0,1926
1820,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1820,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1830,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1830,00000000-0000-0000-0000-000000000001,64,125440.0,1953
1840,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1840,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1850,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1850,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1860,00000000-0000-0000-0000-000000000000,60,117600.0,1828
1860,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1870,00000000-0000-0000-0000-000000000000,60,117600.0,2046
1870,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1880,00000000-0000-0000-0000-000000000000,64,125440.0,2086
1880,00000000-0000-0000-0000-000000000001,64,125440.0,2034
1890,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1890,00000000-0000-0000-0000-000000000001,64,125440.0,1936
1900,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1900,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1910,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1910,00000000-0000-0000-0000-000000000001,64,125440.0,1988
1920,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1920,00000000-0000-0000-0000-000000000001,64,125440.0,1995
1930,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1930,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1940,00000000-0000-0000-0000-000000000000,56,109760.0,1860
1940,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1950,00000000-0000-0000-0000-000000000000,64,125440.0,2021
1950,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1960,00000000-0000-0000-0000-000000000000,64,125440.0,2079
1960,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1970,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1970,00000000-0000-0000-0000-000000000001,64,125440.0,1987
1980,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1980,00000000-0000-0000-0000-000000000001,64,125440.0,2003
1990,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1990,00000000-0000-0000-0000-000000000001,64,125440.0,2052
2000,00000000-0000-0000-0000-000000000000,64,125440.0,2083
2000,00000000-0000-0000-0000-000000000001,64,125440.0,1936
2010,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2010,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2020,00000000-0000-0000-0000-000000000000,47,92120.0,1933
2020,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2030,00000000-0000-0000-0000-000000000000,62,121520.0,1954
2030,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2040,00000000-0000-0000-0000-000000000000,64,125440.0,2074
2040,00000000-0000-0000-0000-000000000001,64,125440.0,2025
2050,00000000-0000-0000-0000-000000000000,64,125440.0,2100
2050,00000000-0000-0000-0000-000000000001,64,125440.0,2079
